ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH
0,1.711114
0,1.722225
0,1.733337
0,1.744448
0,1.755559
0,1.76667
0,1.777781
0,1.788892
0,1.800003
0,1.811115
0,1.822226
0,1.833337
0,1.844448
0,1.855559
0,1.86667
0,1.877781
0,1.888893
0,1.900004
0,1.911115
0,1.922226
0,1.933337
0,1.944448
0,1.955559
0,1.966671
0,1.977782
0,1.988893
0,2.000004
0,2.011115
0,2.022226
0,2.033337
0,2.044448
0,2.055559
0,2.06667
0,2.077781
0,2.088892
0,2.100003
0,2.111114
0,2.122225
0,2.133336
0,2.144447
0,2.155558
0,2.166669
0,2.17778
0,2.188891
0,2.200002
0,2.211113
0,2.222224
0,2.233335
0,2.244446
0,2.255557
0,2.266668
0,2.277779
0,2.28889
0,2.300001
0,2.311112
0,2.322223
0,2.333334
0,2.344445
0,2.355556
0,2.366668
0,2.377779
0,2.38889
0,2.400001
0,2.411112
0,2.422223
0,2.433334
0,2.444445
0,2.455556
0,2.466667
0,2.477778
0,2.488889
0,2.5
0,2.511111
0,2.522222
0,2.533333
0,2.544444
0,2.555555
0,2.566666
0,2.577777
0,2.588888
0,2.599999
0,2.61111
0,2.622221
0,2.633332
0,2.644443
0,2.655554
0,2.666665
0,2.677776
0,2.688887
0,2.699998
0,2.711109
0,2.72222
0,2.733331
0,2.744442
0,2.755553
0,2.766664
0,2.777775
0,2.788886
0,2.799997
0,2.811108
0,2.822219
0,2.83333
0,2.844441
0,2.855552
0,2.866663
0,2.877774
0,2.888885
0,2.899997
0,2.911108
0,2.922219
0,2.93333
0,2.944441
0,2.955552
0,2.966663
0,2.977774
0,2.988885
0,2.999996
0,3.011107
0,3.022218
0,3.033329
0,3.04444
0,3.055551
0,3.066662
0,3.077773
0,3.088884
0,3.099995
0,3.111106
0,3.122217
0,3.133328
0,3.144439
0,3.15555
0,3.166661
0,3.177772
0,3.188883
0,3.199994
0,3.211105
0,3.222216
0,3.233327
0,3.244438
0,3.255549
0,3.26666
0,3.277771
0,3.288882
0,3.299993
0,3.311104
0,3.322215
0,3.333326
0,3.344437
0,3.355548
0,3.366659
0,3.37777
0,3.388881
0,3.399992
0,3.411103
0,3.422215
0,3.433326
0,3.444437
0,3.455548
0,3.466659
0,3.47777
0,3.488881
0,3.499992
0,3.511103
0,3.522214
0,3.533325
0,3.544436
0,3.555547
0,3.566658
0,3.577769
0,3.58888
0,3.599991
0,3.611102
0,3.622213
0,3.633324
0,3.644435
0,3.655546
0,3.666657
0,3.677768
0,3.688879
0,3.69999
0,3.711101
0,3.722212
0,3.733323
0,3.744434
0,3.755545
0,3.766656
0,3.777767
0,3.788878
0,3.799989
0,3.8111
0,3.822211
0,3.833322
0,3.844433
0,3.855544
0,3.866655
0,3.877766
0,3.888877
0,3.899988
0,3.911099
0,3.92221
0,3.933321
0,3.944432
0,3.955544
0,3.966655
0,3.977766
0,3.988877
0,3.999988
0,4.011099
0.2,4.02221
0.4,4.033321
0.6,4.044433
0.8,4.055544
1,4.066655
1.2,4.077766
1.4,4.088878
1.6,4.099989
1.8,4.1111
2,4.122211
2.2,4.133323
2.4,4.144434
2.6,4.155545
2.8,4.166656
3,4.177768
3.200001,4.188879
3.400001,4.19999
3.600001,4.211102
3.800001,4.222213
4,4.233324
4.2,4.244435
4.4,4.255547
4.6,4.266658
4.8,4.277769
5,4.28888
5.199999,4.299992
5.399999,4.311103
5.599999,4.322214
5.799999,4.333325
5.999999,4.344437
6.199998,4.355548
6.399998,4.366659
6.599998,4.37777
6.799998,4.388882
6.999998,4.399993
7.199997,4.411104
7.399997,4.422215
7.599997,4.433327
7.799997,4.444438
7.999997,4.455549
8.199997,4.46666
8.399997,4.477772
8.599997,4.488883
8.799996,4.499994
8.999996,4.511106
9.199996,4.522217
9.399996,4.533328
9.599996,4.544439
9.799995,4.555551
9.999995,4.566662
10.2,4.577773
10.39999,4.588884
10.59999,4.599996
10.79999,4.611107
10.99999,4.622218
11.19999,4.633329
11.39999,4.644441
11.59999,4.655552
11.79999,4.666663
11.99999,4.677774
12.19999,4.688886
12.39999,4.699997
12.59999,4.711108
12.79999,4.722219
12.99999,4.733331
13.19999,4.744442
13.39999,4.755553
13.59999,4.766665
13.79999,4.777776
13.99999,4.788887
14.19999,4.799998
14.39999,4.81111
14.59999,4.822221
14.79999,4.833332
14.99999,4.844443
15.19999,4.855555
15.39999,4.866666
15.59999,4.877777
15.79999,4.888888
15.99999,4.9
16.19999,4.911111
16.39999,4.922222
16.59999,4.933333
16.79999,4.944445
16.99999,4.955556
17.19999,4.966667
17.39999,4.977778
17.59999,4.98889
17.8,5.000001
18,5.011112
18.2,5.022223
18.4,5.033335
18.6,5.044446
18.8,5.055557
19,5.066669
19.2,5.07778
19.4,5.088891
19.6,5.100002
19.8,5.111114
20,5.122225
20.2,5.133336
20.40001,5.144447
20.60001,5.155559
20.80001,5.16667
21.00001,5.177781
21.20001,5.188892
21.40001,5.200004
21.60001,5.211115
21.80001,5.222226
22.00001,5.233337
22.20001,5.244449
22.40001,5.25556
22.60001,5.266671
22.80001,5.277782
23.00002,5.288894
23.20002,5.300005
23.40002,5.311116
23.60002,5.322227
23.80002,5.333339
24.00002,5.34445
24.20002,5.355561
24.40002,5.366673
24.60002,5.377784
24.80002,5.388895
25.00002,5.400006
25.20002,5.411118
25.40002,5.422229
25.60003,5.43334
25.80003,5.444451
26.00003,5.455563
26.20003,5.466674
26.40003,5.477785
26.60003,5.488896
26.80003,5.500008
27.00003,5.511119
27.20003,5.52223
27.40003,5.533341
27.60003,5.544453
27.80003,5.555564
28.00003,5.566675
28.20004,5.577786
28.40004,5.588898
28.60004,5.600009
28.80004,5.61112
29.00004,5.622231
29.20004,5.633343
29.40004,5.644454
29.60004,5.655565
29.80004,5.666677
30.00004,5.677788
30.20004,5.688899
30.40004,5.70001
30.60004,5.711122
30.80005,5.722233
31.00005,5.733344
31.20005,5.744455
31.40005,5.755567
31.60005,5.766678
31.80005,5.777789
32.00005,5.7889
32.20005,5.800012
32.40005,5.811123
32.60005,5.822234
32.80005,5.833345
33.00005,5.844457
33.20005,5.855568
33.40005,5.866679
33.60006,5.87779
33.80006,5.888902
34.00006,5.900013
34.20006,5.911124
34.40006,5.922235
34.60006,5.933347
34.80006,5.944458
35.00006,5.955569
35.20006,5.966681
35.40006,5.977792
35.60006,5.988903
35.80006,6.000014
36.00006,6.011126
36.20007,6.022237
36.40007,6.033348
36.60007,6.044459
36.80007,6.055571
37.00007,6.066682
37.20007,6.077793
37.40007,6.088904
37.60007,6.100016
37.80007,6.111127
38.00007,6.122238
38.20007,6.133349
38.40007,6.144461
38.60007,6.155572
38.80008,6.166683
39.00008,6.177794
39.20008,6.188906
39.40008,6.200017
39.60008,6.211128
39.80008,6.222239
40.00008,6.233351
40.20008,6.244462
40.40008,6.255573
40.60008,6.266685
40.80008,6.277796
41.00008,6.288907
41.20008,6.300018
41.40009,6.31113
41.60009,6.322241
41.80009,6.333352
42.00009,6.344463
42.20009,6.355575
42.40009,6.366686
42.60009,6.377797
42.80009,6.388908
43.00009,6.40002
43.20009,6.411131
43.40009,6.422242
43.60009,6.433353
43.80009,6.444465
44.0001,6.455576
44.2001,6.466687
44.4001,6.477798
44.6001,6.48891
44.8001,6.500021
45.0001,6.511132
45.2001,6.522243
45.4001,6.533355
45.6001,6.544466
45.8001,6.555577
46.0001,6.566689
46.2001,6.5778
46.4001,6.588911
46.60011,6.600022
46.80011,6.611134
47.00011,6.622245
47.20011,6.633356
47.40011,6.644467
47.60011,6.655579
47.80011,6.66669
48.00011,6.677801
48.20011,6.688912
48.40011,6.700024
48.60011,6.711135
48.80011,6.722246
49.00011,6.733357
49.20012,6.744469
49.40012,6.75558
49.60012,6.766691
49.80012,6.777802
50.00012,6.788914
50.20012,6.800025
50.40012,6.811136
50.60012,6.822248
50.80012,6.833359
51.00012,6.84447
51.20012,6.855581
51.40012,6.866693
51.60012,6.877804
51.80013,6.888915
52.00013,6.900026
52.20013,6.911138
52.40013,6.922249
52.60013,6.93336
52.80013,6.944471
53.00013,6.955583
53.20013,6.966694
53.40013,6.977805
53.60013,6.988916
53.80013,7.000028
54.00013,7.011139
54.20013,7.02225
54.40014,7.033361
54.60014,7.044473
54.80014,7.055584
55.00014,7.066695
55.20014,7.077806
55.40014,7.088918
55.60014,7.100029
55.80014,7.11114
56.00014,7.122252
56.20014,7.133363
56.40014,7.144474
56.60014,7.155585
56.80014,7.166697
57.00014,7.177808
57.20015,7.188919
57.40015,7.20003
57.60015,7.211142
57.80015,7.222253
58.00015,7.233364
58.20015,7.244475
58.40015,7.255587
58.60015,7.266698
58.80015,7.277809
59.00015,7.28892
59.20015,7.300032
59.40015,7.311143
59.60015,7.322254
59.80016,7.333365
60.00016,7.344477
60.20016,7.355588
60.40016,7.366699
60.60016,7.37781
60.80016,7.388922
61.00016,7.400033
61.20016,7.411144
61.40016,7.422256
61.60016,7.433367
61.80016,7.444478
62.00016,7.455589
62.20016,7.466701
62.40017,7.477812
62.60017,7.488923
62.80017,7.500034
63.00017,7.511146
63.20017,7.522257
63.40017,7.533368
63.60017,7.544479
63.80017,7.555591
64.00017,7.566702
64.20016,7.577813
64.40016,7.588924
64.60016,7.600036
64.80016,7.611147
65.00015,7.622258
65.20015,7.633369
65.40015,7.644481
65.60014,7.655592
65.80014,7.666703
66.00014,7.677814
66.20013,7.688926
66.40013,7.700037
66.60013,7.711148
66.80013,7.72226
67.00012,7.733371
67.20012,7.744482
67.40012,7.755593
67.60011,7.766705
67.80011,7.777816
68.00011,7.788927
68.2001,7.800038
68.4001,7.81115
68.6001,7.822261
68.80009,7.833372
69.00009,7.844483
69.20009,7.855595
69.40009,7.866706
69.60008,7.877817
69.80008,7.888928
70.00008,7.90004
70.20007,7.911151
70.40007,7.922262
70.60007,7.933373
70.80006,7.944485
71.00006,7.955596
71.20006,7.966707
71.40005,7.977818
71.60005,7.98893
71.80005,8.000041
72.00005,8.011152
72.20004,8.022264
72.40004,8.033375
72.60004,8.044486
72.80003,8.055597
73.00003,8.066709
73.20003,8.07782
73.40002,8.088931
73.60002,8.100042
73.80002,8.111154
74.00002,8.122265
74.20001,8.133376
74.40001,8.144487
74.60001,8.155599
74.8,8.16671
75,8.177821
75.2,8.188932
75.39999,8.200044
75.59999,8.211155
75.79999,8.222266
75.99998,8.233377
76.19998,8.244489
76.39998,8.2556
76.59998,8.266711
76.79997,8.277822
76.99997,8.288934
77.19997,8.300045
77.39996,8.311156
77.59996,8.322268
77.79996,8.333379
77.99995,8.34449
78.19995,8.355601
78.39995,8.366713
78.59995,8.377824
78.79994,8.388935
78.99994,8.400046
79.19994,8.411158
79.39993,8.422269
79.59993,8.43338
79.79993,8.444491
79.99992,8.455603
80.19992,8.466714
80.39992,8.477825
80.59991,8.488936
80.79991,8.500048
80.99991,8.511159
81.19991,8.52227
81.3999,8.533381
81.5999,8.544493
81.7999,8.555604
81.99989,8.566715
82.19989,8.577826
82.39989,8.588938
82.59988,8.600049
82.79988,8.61116
82.99988,8.622272
83.19987,8.633383
83.39987,8.644494
83.59987,8.655605
83.79987,8.666717
83.99986,8.677828
84.19986,8.688939
84.39986,8.70005
84.59985,8.711162
84.79985,8.722273
84.99985,8.733384
85.19984,8.744495
85.39984,8.755607
85.59984,8.766718
85.79984,8.777829
85.99983,8.78894
86.19983,8.800052
86.39983,8.811163
86.59982,8.822274
86.79982,8.833385
86.99982,8.844497
87.19981,8.855608
87.39981,8.866719
87.59981,8.877831
87.7998,8.888942
87.9998,8.900053
88.1998,8.911164
88.3998,8.922276
88.59979,8.933387
88.79979,8.944498
88.99979,8.955609
89.19978,8.966721
89.39978,8.977832
89.59978,8.988943
89.79977,9.000054
89.99977,9.011166
90.19977,9.022277
90.19977,9.033388
90.19977,9.044499
90.19977,9.055611
90.19977,9.066722
90.19977,9.077833
90.19977,9.088944
90.19977,9.100056
90.19977,9.111167
90.19977,9.122278
90.19977,9.133389
90.19977,9.144501
90.19977,9.155612
90.19977,9.166723
90.19977,9.177835
90.19977,9.188946
90.19977,9.200057
90.19977,9.211168
90.19977,9.22228
90.19977,9.233391
90.19977,9.244502
90.19977,9.255613
90.19977,9.266725
90.19977,9.277836
90.19977,9.288947
90.19977,9.300058
90.19977,9.31117
90.19977,9.322281
90.19977,9.333392
90.19977,9.344503
90.19977,9.355615
90.19977,9.366726
90.19977,9.377837
90.19977,9.388948
90.19977,9.40006
90.19977,9.411171
90.19977,9.422282
90.19977,9.433393
90.19977,9.444505
90.19977,9.455616
90.19977,9.466727
90.19977,9.477839
90.19977,9.48895
90.19977,9.500061
90.19977,9.511172
90.19977,9.522284
90.19977,9.533395
90.19977,9.544506
90.19977,9.555617
90.19977,9.566729
90.19977,9.57784
90.19977,9.588951
90.19977,9.600062
90.19977,9.611174
90.19977,9.622285
90.19977,9.633396
90.19977,9.644507
90.19977,9.655619
90.19977,9.66673
90.19977,9.677841
90.19977,9.688952
90.19977,9.700064
90.19977,9.711175
90.19977,9.722286
90.19977,9.733397
90.19977,9.744509
90.19977,9.75562
90.19977,9.766731
90.19977,9.777843
90.19977,9.788954
90.19977,9.800065
90.19977,9.811176
90.19977,9.822288
90.19977,9.833399
90.19977,9.84451
90.19977,9.855621
90.19977,9.866733
90.19977,9.877844
90.19977,9.888955
90.19977,9.900066
90.19977,9.911178
90.19977,9.922289
90.19977,9.9334
90.19977,9.944511
90.19977,9.955623
90.19977,9.966734
90.19977,9.977845
90.19977,9.988956
90.19977,10.00007
90.19977,10.01118
90.19977,10.02229
90.19977,10.0334
90.19977,10.04451
